╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧┤Iдs╡є31~60╕╣,17.79,жэ,,,1050426,дgжa3л╪кл1иожь0,дT╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040616,87.3,2,1,1,ж│,╡L,12250000,140321,,0.0,0,,RPUNMLMKNHLFFAF08CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧╛╟жи╕Ї61~90╕╣,20.29,жэ,,,1050424,дgжa2л╪кл1иожь0,е|╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821119,110.91000000000001,3,2,2,ж│,ж│,11200000,100983,,0.0,0,,RPPOMLMKNHLFFAF67CA
дgл░░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдgл░░╧▓MдЇ╕Ї91~120╕╣,12.19,░╙,,,1050502,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030110,125.66,2,1,1,ж│,ж│,13960000,111093,йY╣Dенн▒,33.43,0,,RPXOMLMKNHLFFAF48CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧дj╞[╕ЇдGмq174л╤116з╦1~30╕╣,55.62,жэ,,,1050410,дgжa1л╪кл1иожь0,д@╝hбAенеx,дT╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,,97.67,3,1,1,ж│,╡L,8800000,90099,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪кл,RPUNMLNKNHLFFAF18CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧ддеб╕Їе|мq279л╤1~30╕╣,10.35,жэ,,,1050406,дgжa1л╪кл1иожь0,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950817,87.16000000000001,2,2,1,ж│,ж│,7900000,90638,,0.0,0,,RPVNMLNKNHLFFAF28CA
дgл░░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдgл░░╧е├┬╫╕Ї151л╤31~60╕╣,30.14,жэ,,,1050319,дgжa6л╪кл1иожь1,дQд@╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841104,156.93,4,2,2,ж│,ж│,12150000,77423,йY╣Dенн▒,0.0,0,е╗о╫иожьн▒┐n╡Lкk╖з║тбCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLNKNHLFFAF38CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧е|║√╕Ї279л╤61~90╕╣,22.5,жэ,,,1050417,дgжa1л╪кл1иожь0,д@╝hбAенеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0650722,62.05,3,2,1,ж│,╡L,10600000,170830,,0.0,0,,RPPOMLNKNHLFFAF77CA
дgл░░╧,дgжa,н√йMмq391~420жa╕╣,4.43,ифеL,,,1050427,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,800000,180587,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPOOMLRKNHLFFAF08CA
дgл░░╧,дgжa,╛╟жимq1021~1050жa╕╣,161.02,ифеL,,,1050412,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,20004366,124235,,0.0,0,,RPPOMLQKNHLFFAF08CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧дддs╕ЇдGмq89л╤1~30╕╣,4.82,жэ,,,1050328,дgжa1л╪кл1иожь0,дGдQе|╝h,дGдQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860815,81.58999999999999,0,2,1,ж│,ж│,12360000,151489,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLQKNHLFFAF58CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧кўк∙╡є31л╤1~30╕╣,4.8,жэ,,,1050425,дgжa1л╪кл1иожь0,дQдT╝h,дQдT╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0871120,33.15,1,0,1,ж│,ж│,2800000,84465,,0.0,0,,RPVOMLNKNHLFFAF38CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧й·╝w╕Їд@мq240л╤1~30╕╣,6.46,░╙,,,1050415,дgжa1л╪кл1иожь0,дQ╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831029,62.3,2,1,1,ж│,ж│,6100000,97913,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQPMLMKNHLFFAF87CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧║╓▓╗╡є45л╤1~30╕╣,20.43,жэ,,,1050416,дgжa1л╪кл1иожь0,дK╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821207,102.67,3,2,2,ж│,ж│,10500000,102269,,0.0,0,,RPPNMLNKNHLFFAF67CA
кO╛Ї░╧,дgжa,й▓ддмq1441~1470жa╕╣,1.29,ифеL,,,1050426,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,253800,196744,,0.0,0,,RPQPMLOJOHLFFAF08CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧╢зй·╡є271~300╕╣,22.0,жэ,,,1050327,дgжa2л╪кл1иожь0,е|╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,,90.87,3,1,1,ж│,╡L,9300000,102344,,0.0,0,,RPXOMLKMNHLFFAF48CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧й╡йM╕Ї41л╤2з╦1~30╕╣,31.11,жэ,,,1050415,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0770419,104.43,3,2,2,ж│,╡L,8500000,81394,,0.0,0,е╝┐ьлOжs╡n░O│бд└д@и╓▓╛┬рбC,RPVPMLQLNHLFFAF88CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧┐wжц╕Їд@мq31~60╕╣,8.1,жэ,,,1050410,дgжa1л╪кл1иожь0,е|╝h,дC╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0880913,58.989999999999995,1,1,1,ж│,╡L,4500000,76284,,0.0,0,,RPPQMLQLNHLFFAF38CA
дgл░░╧,й╨жa(дgжa+л╪кл),╖sе_елдgл░░╧й·╝w╕Їд@мq240л╤26з╦1~30╕╣,16.44,жэ,,,1050424,дgжa1л╪кл1иожь0,д╗╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830301,91.17,3,2,2,ж│,ж│,7500000,82264,,0.0,0,,RPWNMLQKNHLFFAF68CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧дхд╞╕Їд@мq285л╤2з╦1~30╕╣,37.33,жэ,,,1050410,дgжa1л╪кл1иожь0,дT╝h,дT╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,,79.0,3,2,1,ж│,╡L,9600000,121519,,0.0,0,,RPQQMLTKNHLFFAF68CA
кO╛Ї░╧,й╨жa(дgжa+л╪кл),╖sе_елкO╛Ї░╧к°ж┐╕ЇдGмq31~60╕╣,6.6,жэ,,,1050422,дgжa1л╪кл1иожь0,дGдQдн╝h,дGдQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870622,108.24000000000001,2,2,2,ж│,ж│,12120000,111973,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPROMLSKNHLFFAF48CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧лс┤фд@╕Ї49л╤1~30╕╣,32.98,жэ,,,1050409,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0780920,121.78,3,2,2,ж│,╡L,8470000,69552,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSOMLNKNHLFFBF18CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧дд┤ф╕Ї331~360╕╣,7.13,░╙,,,1050410,дgжa1л╪кл1иожь1,дC╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0931028,114.63,3,1,1,ж│,ж│,11600000,101195,йY╣Dенн▒,24.54,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLNKNHLFFBF48CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧дднь╕Ї181~210╕╣,15.13,жэ,,,1050313,дgжa1л╪кл1иожь1,дQдT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970527,164.93,4,2,2,ж│,ж│,14800000,89735,йY╣Dенн▒,40.18,0,зt╛ўиоиожьдAжь,RPOOMLNKNHLFFBF77CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дхд╞дT╕ЇдGмq301~330╕╣,13.79,░╙,,,1050416,дgжa1л╪кл1иожь1,дQдG╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0990811,152.1,3,2,2,ж│,ж│,11700000,76923,йY╣Dенн▒,0.0,0,,RPOPMLMKNHLFFBF77CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дK╝w╡є98л╤1~30╕╣,24.01,жэ,,,1050420,дgжa1л╪кл1иожь0,дG╝hбA╢зеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0680624,85.05,2,1,1,ж│,╡L,5000000,58789,,0.0,0,,RPQOMLQKNHLFFBF28CA
оїдs░╧,й╨жa(дgжa+л╪кл),╖sе_елоїдs░╧ддеб╕Ї31~60╕╣,35.5,жэ,,,1050503,дgжa2л╪кл1иожь0,д@╝hбAенеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0680125,95.48,2,2,1,ж│,╡L,4120000,43150,,0.0,0,дG┐╦╡е╢R╜ц,RPWNMLRKNHLFFBF88CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧е┴жwжш╕Ї451~480╕╣,15.67,дu,,,1050418,дgжa1л╪кл1иожь0,дK╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),дu╖~е╬,┐√╡м▓V╛одg│y,0830707,98.31,2,2,1,ж│,ж│,6500000,66117,,0.0,0,,RPVPMLQKNHLFFBF88CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧дд┤ф╕Ї331~360╕╣,8.66,░╙,,,1050417,дgжa1л╪кл1иожь1,дQд@╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0931028,130.84,3,2,2,ж│,ж│,13530000,103409,йY╣Dенн▒,22.03,0,ж@ж│дH╝╞2дHзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUQMLRKNHLFFBF98CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧дд┤ф╕Ї601~630╕╣,24.26,жэ,,,1050325,дgжa2л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710929,81.2,3,1,1,ж│,ж│,6500000,80049,,0.0,0,,RPXOMLTKNHLFFBF66CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧ддої╡є104л╤6з╦1~30╕╣,20.95,жэ,,,1050418,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711120,84.0,3,2,1,ж│,╡L,6550000,77976,,0.0,0,╝Wл╪:│╗╝╙.лс╢зеx,RPTOMLKLNHLFFBF08CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧╖sої╕Ї255л╤61~90╕╣,27.48,жэ,,,1050402,дgжa2л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0761024,96.24000000000001,3,2,2,ж│,ж│,9700000,100790,,0.0,0,,RPSOMLTKNHLFFBF78CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧дднькF╕Ї121~150╕╣,17.64,░╙,,,1050225,дgжa1л╪кл1иожь1,дQдK╝h,дQдK╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040429,169.15,3,2,2,ж│,ж│,18550000,121724,йY╣Dенн▒,35.24,2250000,,RPPOMLPLNHLFFBF18CA
оїдs░╧,й╨жa(дgжa+л╪кл),╖sе_елоїдs░╧дп╝w╕Ї91~120╕╣,11.09,жэ,,,1050420,дgжa1л╪кл1иожь0,д╗╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0961224,86.03,2,2,1,ж│,ж│,8650000,100546,,0.0,0,╢зеxе~▒└бC,RPSNMLNLNHLFFBF18CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дхд╞дG╕ЇдGмq181~210╕╣,27.51,░╙,,,1050427,дgжa1л╪кл1иожь2,дQдT╝h,дGдQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030513,321.24,2,2,2,ж│,ж│,29000000,92953,йY╣Dенн▒,43.68,3200000,,RPSNMLTKNHLFFBF68CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дхд╞дT╕Їд@мq555л╤61~90╕╣,24.49,жэ,,,1050325,дgжa1л╪кл1иожь2,е|╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980409,197.39,4,2,2,ж│,ж│,16000000,81058,йY╣D╛ў▒ё,0.0,0,,RPPOMLTKNHLFFBF48CA
оїдs░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елоїдs░╧оїкL╕ЇдGмq481~510╕╣,25.77,жэ,,,1050307,дgжa1л╪кл1иожь1,дK╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950710,140.01999999999998,3,2,2,ж│,ж│,11270000,80489,йY╣Dенн▒,27.87,0,,RPSPMLMJOHLFFBF18CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧лс┤фд@╕Ї151~180╕╣,6.9,дu,,,1050331,дgжa1л╪кл1иожь0,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020430,57.52,0,0,0,╡L,ж│,5200000,90403,,0.0,0,,RPSPMLRLNHLFFBF78CA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧ж█лH╡є65л╤1~30╕╣,22.54,жэ,,,1050420,дgжa1л╪кл1иожь0,дT╝hбA╢зеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0651130,74.76,3,1,1,ж│,╡L,7700000,102996,,0.0,0,,RPVOMLNJOHLFFBF48CA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧дхд╞дT╕ЇдGмq211л╤61~90╕╣,24.08,жэ,,,1050401,дgжa1л╪кл1иожь1,дE╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041013,160.97,3,2,2,ж│,ж│,14070000,89103,йY╣Dенн▒,21.58,1650000,,RPTTMLOJOHLFFBF88CA
днк╤░╧,й╨жa(дgжa+л╪кл),╖sе_елднк╤░╧жиої╕ЇдTмq193л╤1~30╕╣,28.47,жэ,,,1050323,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0760912,95.5,3,2,2,ж│,╡L,4800000,50262,,0.0,0,,RPVUMLOJOHLFFBF56CA
╖s▓°░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖s▓°░╧╖sе_дj╣Dе|мq211~240╕╣,30.17,░╙,,,1050503,дgжa1л╪кл1иожь1,дQдE╝h,дGдQдK╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040907,260.59000000000003,0,0,0,╡L,ж│,38680000,165854,йY╣Dенн▒,39.13,1950000,,RPUONLQJOHLFFBF78CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw▓╗╕Ї91~120╕╣,78.84,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050407,дgжa1л╪кл1иожь1,д╗╝h,дC╝h,┐ьд╜░╙╖~дj╝╙,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0990623,230.0,4,2,2,ж│,╡L,16350000,71087,йY╣Dенн▒,0.0,0,,RPSOMLNKNHLFFCF28CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw▒d╕ЇдGмq159л╤1~30╕╣,8.71,жэ,,,1050418,дgжa1л╪кл1иожь1,дK╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0901031,103.65,2,2,1,ж│,ж│,9300000,89725,йY╣D╛ў▒ё,20.32,0,,RPTOMLNKNHLFFCF38CA
▓`з|░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓`з|░╧е_▓`╕ЇдTмq211~240╕╣,16.4,дu,,,1050409,дgжa1л╪кл1иожь1,дQд@╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0981221,169.38,3,2,2,ж│,ж│,14180000,83717,йY╣Dенн▒,40.73,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLMKNHLFFCF38CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧дTе┴╕Ї143л╤28з╦1~30╕╣,31.88,жэ,,,1050413,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0740131,92.37,3,2,2,ж│,╡L,8700000,94186,,0.0,0,,RPVNMLMKNHLFFCF38CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жwйM╕ЇдTмq31~60╕╣,50.45,╣A,,,1050418,дgжa3л╪кл1иожь1,дT╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970519,140.0,3,2,2,ж│,ж│,14350000,102500,йY╣Dенн▒,34.7,0,,RPOOMLMKNHLFFCF77CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧дде┐╕Ї312л╤1~30╕╣,47.48,жэ,,,1050411,дgжa1л╪кл1иожь0,е|╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0630507,93.8,3,2,1,ж│,╡L,11700000,124733,,0.0,0,ж│╝Wл╪,RPRNMLRKNHLFFCF48CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жXз@╕Ї1~30╕╣,18.61,жэ,,,1020105,дgжa2л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1041231,109.3,2,1,1,ж│,ж│,12050000,127033,╢Ёжбиожь,20.74,800000,,RPPOMLOKNHLFFCF08CA
е█▐ф░╧,дgжa,дpоц└Yмq▒[з└╝dдpмq31~60жa╕╣,3016.0,,дsйYжaлOи|░╧,╣Aкке╬жa,1050315,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6000000,1989,,0.0,0,,RPQNMLNKNHLFFCF97CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧е_йy╕Їд@мq61~90╕╣,12.92,жэ,,,1050412,дgжa1л╪кл1иожь0,е|╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840127,97.29,3,2,2,ж│,ж│,12500000,128482,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPOQMLNKNHLFFCF08CA
╖sй▒░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел╖sй▒░╧жw▓╗╕Ї108л╤31~60╕╣,118.31,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050405,дgжa2л╪кл1иожь1,дC╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1010822,263.8,4,2,2,ж│,ж│,14650000,55534,йY╣Dенн▒,26.88,0,,RPUNMLTKNHLFFCF98CA
йWкL░╧,дgжa,√д│╜╘│мq√д│╜╘│дpмq151~180жa╕╣,1463.0,ифеL,,,1050419,дgжa11л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,205,,0.0,0,,RPXNMLTKNHLFFCF66CA
╖sй▒░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖sй▒░╧е_йy╕ЇдGмq421л╤2з╦31~60╕╣,22.53,жэ,,,1050420,дgжa1л╪кл1иожь0,дT╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021108,135.84,4,2,2,ж│,ж│,9040000,66549,,0.0,0,,RPROMLMJOHLFFCF08CA
▓`з|░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓`з|░╧╢│╢m╕Ї61~90╕╣,63.4,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050417,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0720511,131.52,4,2,3,ж│,╡L,7500000,57026,,0.0,0,,RPOOMLLJOHLFFCF67CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧╢╘╢i╕Ї83л╤1~30╕╣,11.29,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1050414,дgжa1л╪кл1иожь0,дG╝h,дC╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0710824,36.03,1,1,1,ж│,ж│,2000000,55509,,0.0,0,,RPRNMLOLNHLFFDF38CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧дjжP╕ЇдTмq601~630╕╣,9.25,жэ,,,1050418,дgжa1л╪кл1иожь0,дн╝h,дTдQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880203,97.36999999999999,2,2,2,ж│,ж│,5200000,53405,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTNMLOLNHLFFDF58CA
ж┴дю░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елж┴дю░╧╝╠╛Ёд@╕Ї181~210╕╣,13.77,жэ,,,1050423,дgжa1л╪кл1иожь1,дQд@╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850209,113.88,3,2,1,ж│,ж│,7700000,67615,йY╣Dенн▒,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLOLNHLFFDF78CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧║╓╝wд@╕Ї86л╤31~60╕╣,11.52,жэ,,,1050502,дgжa1л╪кл1иожь0,дE╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0881111,76.06,2,1,1,ж│,ж│,7880000,103602,,0.0,0,,RPQNMLTKNHLFFDF68CA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧дЇ╖╜╕ЇдGмq72л╤9з╦1~30╕╣,33.39,жэ,,,1050408,дgжa1л╪кл1иожь0,дT╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830606,114.42,3,2,2,ж│,ж│,8200000,71666,,0.0,0,,RPVNMLSKNHLFFDF09CA
